Customer ID,Full Name,Gender,Age,State,Job Classification,Date Joined,Balance,marital,Education,Houseloan,Otherloan,Contact,Poutcome,Loan default,Customer ID
194,Cassandra  Franklin,Male,40,California,White Collar,10.Apr.2017,"$43,776.75 ",Married,Secondary,No,No,Unknown,Unknown,No,A0194
195,Drew  Rogers,Female,35,California,White Collar,10.Apr.2017,"$24,461.37 ",Single,Secondary,No,No,Cellular,Unknown,No,A0195
196,Cassandra  Franklin,Female,32,California,White Collar,10.Apr.2017,"$130,153.24 ",divorced,Secondary,Yes,No,Cellular,Unknown,No,A0196
197,Trevor  Jones,Male,38,California,Blue Collar,11.Apr.2017,"$4,687.48 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A0197
198,Rachel  Gomez,Male,29,California,White Collar,11.Apr.2017,"$3,430.25 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A0198
199,Della  Jensen,Female,31,California,Blue Collar,11.Apr.2017,"$65,912.04 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0199
200,Billie  Chandler,Female,47,California,White Collar,11.Apr.2017,"$135,623.69 ",Married,Secondary,No,No,Telephone,Success,Yes,A0200
201,Guillermo  Potter,Male,34,California,Other,12.Apr.2017,"$56,692.78 ",Single,Tertiary,Yes,No,Cellular,Success,No,A0201
202,Donna  Reid,Female,37,California,White Collar,12.Apr.2017,"$81,536.40 ",Married,Secondary,No,No,Cellular,Unknown,No,A0202
203,Salvador  Bass,Female,40,California,White Collar,12.Apr.2017,"$90,518.70 ",Single,Tertiary,Yes,No,Cellular,Failure,Yes,A0203
204,Brooke  Horton,Female,26,California,White Collar,12.Apr.2017,"$28,198.81 ",divorced,Tertiary,Yes,No,Cellular,Failure,No,A0204
205,Allan  Ramos,Female,25,California,Blue Collar,12.Apr.2017,"$118,809.51 ",Single,Tertiary,No,No,Telephone,Unknown,Yes,A0205
206,Isabel  Cross,Female,36,California,White Collar,12.Apr.2017,"$162,725.10 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A0206
207,Woodrow  Colon,Male,41,California,White Collar,12.Apr.2017,"$110,443.85 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A0207
208,Robert  Munoz,Male,39,California,White Collar,12.Apr.2017,"$5,572.01 ",Married,Secondary,Yes,No,Cellular,Failure,No,A0208
209,Sandra  Floyd,Male,39,California,Blue Collar,12.Apr.2017,"$34,807.97 ",Single,Secondary,Yes,No,Cellular,Failure,No,A0209
210,Della  Jensen,Male,44,California,Blue Collar,12.Apr.2017,"$96,240.55 ",Married,Secondary,No,No,Cellular,Unknown,No,A0210
211,Cecilia  Manning,Male,39,California,White Collar,13.Apr.2017,"$78,364.43 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A0211
212,Donna  Reid,Male,34,California,White Collar,13.Apr.2017,"$24,729.60 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A0212
213,Max  Rodgers,Female,29,California,Blue Collar,13.Apr.2017,"$31,439.15 ",Married,Tertiary,Yes,No,Cellular,Other,No,A0213
214,Isabel  Cross,Female,21,California,Other,13.Apr.2017,"$20,129.72 ",Married,Secondary,No,No,Cellular,Unknown,No,A0214
215,Bernadette  Page,Male,39,California,Blue Collar,13.Apr.2017,"$51,250.52 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0215
216,Isabel  Cross,Male,38,California,White Collar,13.Apr.2017,"$71,859.03 ",Married,Tertiary,Yes,No,Cellular,Unknown,Yes,A0216
217,Woodrow  Colon,Female,28,California,White Collar,13.Apr.2017,"$40,310.27 ",Married,Secondary,No,No,Cellular,Unknown,No,A0217
218,Andrew  Meyer,Female,29,California,White Collar,14.Apr.2017,"$44,636.91 ",Married,Secondary,Yes,No,Cellular,Failure,No,A0218
219,Allan  Ramos,Male,25,California,White Collar,14.Apr.2017,"$47,253.54 ",Married,Primary,Yes,Yes,Telephone,Unknown,No,A0219
220,Bethany  Pena,Female,38,California,Other,14.Apr.2017,"$50,012.21 ",Married,Secondary,No,No,Cellular,Unknown,No,A0220
221,Salvador  Bass,Female,45,California,Blue Collar,14.Apr.2017,"$3,842.75 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A0221
222,Carla  Mccormick,Female,33,California,White Collar,14.Apr.2017,"$6,077.00 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0222
223,Lance  Yates,Male,32,California,White Collar,14.Apr.2017,"$22,946.90 ",Married,Primary,No,No,Unknown,Unknown,No,A0223
224,Drew  Rogers,Male,43,California,White Collar,14.Apr.2017,"$27,019.00 ",Married,Primary,No,No,Cellular,Unknown,No,A0224
225,Sylvester  Morales,Male,31,California,White Collar,14.Apr.2017,"$94,372.51 ",Married,Primary,Yes,No,Cellular,Unknown,No,A0225
226,Edwin  Malone,Male,40,California,White Collar,14.Apr.2017,"$14,737.97 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A0226
227,Robert  Munoz,Male,29,California,Other,15.Apr.2017,"$158,464.39 ",Married,Secondary,No,No,Cellular,Unknown,No,A0227
228,Salvador  Bass,Female,37,California,White Collar,15.Apr.2017,"$6,881.36 ",Married,Secondary,Yes,No,Cellular,Other,No,A0228
229,Salvador  Bass,Female,36,California,White Collar,15.Apr.2017,"$63,633.25 ",Married,Primary,Yes,No,Cellular,Unknown,No,A0229
230,Trevor  Jones,Male,42,California,White Collar,15.Apr.2017,"$77,496.67 ",Married,Tertiary,Yes,Yes,Cellular,Other,No,A0230
231,Rachel  Gomez,Female,45,California,White Collar,15.Apr.2017,"$58,579.49 ",Married,Secondary,No,No,Cellular,Unknown,No,A0231
232,Bethany  Pena,Male,41,California,Blue Collar,15.Apr.2017,"$86,211.64 ",Married,Tertiary,No,No,Unknown,Unknown,No,A0232
233,Robert  Munoz,Male,42,California,White Collar,16.Apr.2017,"$95,326.45 ",Single,Secondary,Yes,No,Cellular,Failure,No,A0233
234,Jenny  Garcia,Male,42,California,White Collar,16.Apr.2017,"$15,221.90 ",Single,Secondary,Yes,No,Cellular,Success,No,A0234
235,Ernest  Davis,Female,40,California,White Collar,16.Apr.2017,"$70,922.28 ",Single,Secondary,No,No,Cellular,Unknown,No,A0235
236,Rachel  Gomez,Female,43,California,White Collar,16.Apr.2017,"$38,121.13 ",divorced,Secondary,No,No,Cellular,Unknown,No,A0236
237,Elbert  Klein,Female,43,California,White Collar,16.Apr.2017,"$35,651.43 ",Married,Secondary,Yes,No,Cellular,Other,No,A0237
238,Christina  Fuller,Female,27,California,Other,16.Apr.2017,"$58,601.55 ",Married,Unknown,Yes,No,Unknown,Unknown,No,A0238
239,Elaine  Ellis,Female,35,California,White Collar,17.Apr.2017,"$17,730.57 ",Married,Primary,No,No,Unknown,Unknown,No,A0239
240,Austin  Reynolds,Male,32,California,White Collar,17.Apr.2017,"$75,608.90 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A0240
241,Eddie  Green,Male,43,California,White Collar,17.Apr.2017,"$22,307.16 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A0241
242,Elbert  Klein,Female,34,California,Blue Collar,17.Apr.2017,"$85,294.66 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0242
243,Patty  Thompson,Male,47,California,Blue Collar,17.Apr.2017,"$173,349.19 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0243
244,Arturo  Francis,Male,39,California,White Collar,17.Apr.2017,"$67,364.43 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A0244
245,Mable  Lindsey,Male,31,California,White Collar,17.Apr.2017,"$14,726.22 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0245
246,Edwin  Malone,Male,30,California,White Collar,17.Apr.2017,"$6,629.43 ",Married,Tertiary,Yes,No,Cellular,Other,No,A0246
247,Joey  Wong,Female,33,California,White Collar,17.Apr.2017,"$21,461.61 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0247
248,Drew  Rogers,Male,37,California,White Collar,17.Apr.2017,"$6,362.00 ",Single,Secondary,No,No,Cellular,Unknown,No,A0248
249,Lynette  Brewer,Male,43,California,White Collar,17.Apr.2017,"$48,755.73 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A0249
250,Sonya  Mullins,Female,30,California,Blue Collar,17.Apr.2017,"$20,009.78 ",Married,Secondary,No,Yes,Cellular,Failure,No,A0250
251,Brooke  Horton,Female,33,California,White Collar,17.Apr.2017,"$85,262.75 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A0251
252,Don  Gonzales,Male,30,California,White Collar,17.Apr.2017,"$111,324.36 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0252
253,Rachel  Gomez,Female,29,California,White Collar,17.Apr.2017,"$61,547.27 ",divorced,Primary,No,Yes,Cellular,Unknown,No,A0253
254,Isabel  Cross,Male,34,California,White Collar,17.Apr.2017,"$30,261.99 ",Married,Primary,Yes,No,Cellular,Failure,No,A0254
255,Bethany  Pena,Female,36,California,Blue Collar,17.Apr.2017,"$30,414.94 ",Married,Primary,No,No,Cellular,Unknown,No,A0255
256,Ruben  Nunez,Male,46,California,Blue Collar,17.Apr.2017,"$44,009.34 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A0256
257,Herman  Williams,Male,36,California,Blue Collar,17.Apr.2017,"$118,630.73 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A0257
258,Lance  Yates,Male,54,California,Other,17.Apr.2017,"$3,152.13 ",Single,Secondary,No,No,Cellular,Unknown,No,A0258
259,Sonya  Mullins,Female,50,California,Other,17.Apr.2017,"$27,103.73 ",divorced,Tertiary,Yes,No,Cellular,Unknown,No,A0259
260,Brooke  Horton,Male,45,California,Blue Collar,17.Apr.2017,"$38,893.66 ",Single,Secondary,No,Yes,Cellular,Unknown,Yes,A0260
261,Lorraine  Gibson,Male,47,California,Blue Collar,17.Apr.2017,"$28,621.37 ",Married,Secondary,Yes,Yes,Cellular,Unknown,No,A0261
262,Della  Jensen,Female,59,California,Other,17.Apr.2017,"$35,149.10 ",Single,Secondary,No,No,Cellular,Unknown,No,A0262
263,Rachel  Gomez,Female,41,California,Other,17.Apr.2017,"$130,981.39 ",Single,Tertiary,No,No,Cellular,Unknown,No,A0263
264,Paulette  Spencer,Female,48,California,Other,17.Apr.2017,"$15,785.87 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A0264
265,Rachel  Gomez,Male,52,California,Blue Collar,17.Apr.2017,"$67,481.55 ",Married,Tertiary,No,No,Cellular,Failure,No,A0265
266,Beth  Tucker,Female,28,California,Other,17.Apr.2017,"$19,644.16 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A0266
267,Della  Jensen,Male,55,California,Other,17.Apr.2017,"$55,212.63 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A0267
268,Rachel  Gomez,Male,28,California,Blue Collar,17.Apr.2017,"$100,267.60 ",Married,Tertiary,Yes,Yes,Cellular,Unknown,No,A0268
269,Bernadette  Page,Female,42,California,Other,17.Apr.2017,"$65,811.40 ",Single,Secondary,Yes,No,Telephone,Unknown,No,A0269
270,Cecilia  Manning,Female,63,California,Other,17.Apr.2017,"$40,328.36 ",divorced,Secondary,No,No,Cellular,Unknown,No,A0270
271,Eddie  Green,Male,30,California,White Collar,17.Apr.2017,"$43,151.96 ",Married,Secondary,Yes,No,Cellular,Failure,No,A0271
272,Paulette  Spencer,Female,25,California,White Collar,17.Apr.2017,"$73,129.31 ",Single,Secondary,Yes,Yes,Cellular,Unknown,Yes,A0272
273,Joey  Wong,Male,41,California,White Collar,18.Apr.2017,"$61,566.69 ",Married,Secondary,No,No,Unknown,Unknown,No,A0273
274,Allan  Ramos,Female,34,California,Other,18.Apr.2017,"$166,891.48 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A0274
275,Bernadette  Page,Male,42,California,White Collar,19.Apr.2017,"$15,095.46 ",Single,Tertiary,Yes,No,Cellular,Unknown,No,A0275
276,Blake  Bridges,Male,30,California,Blue Collar,19.Apr.2017,"$20,944.97 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0276
277,Elvira  Bowman,Female,37,California,White Collar,19.Apr.2017,"$85,930.43 ",Married,Tertiary,No,No,Cellular,Failure,No,A0277
278,Fernando  Rowe,Female,30,California,Blue Collar,19.Apr.2017,"$106,858.49 ",Single,Tertiary,No,No,Cellular,Unknown,No,A0278
279,Jenny  Garcia,Male,42,California,White Collar,19.Apr.2017,"$48,039.75 ",Married,Primary,No,No,Cellular,Unknown,No,A0279
280,Allan  Ramos,Female,31,California,Other,19.Apr.2017,"$1,068.87 ",divorced,Primary,Yes,No,Cellular,Unknown,No,A0280
281,Fernando  Rowe,Male,37,California,Blue Collar,19.Apr.2017,"$155,037.04 ",Married,Tertiary,No,No,Unknown,Unknown,No,A0281
282,Beth  Tucker,Female,29,California,White Collar,20.Apr.2017,"$105,078.60 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A0282
283,Andrew  Meyer,Female,34,California,White Collar,20.Apr.2017,"$18,743.69 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A0283
284,Della  Jensen,Female,30,California,White Collar,20.Apr.2017,"$10,649.97 ",divorced,Secondary,No,No,Unknown,Unknown,No,A0284
285,Mable  Lindsey,Male,34,California,White Collar,21.Apr.2017,"$77,300.21 ",Married,Secondary,No,No,Unknown,Unknown,No,A0285
286,Rachel  Gomez,Female,31,California,Other,21.Apr.2017,"$143,585.82 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A0286
287,Edwin  Malone,Male,41,California,White Collar,21.Apr.2017,"$96,612.64 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0287
288,Patty  Thompson,Male,37,California,White Collar,21.Apr.2017,"$56,501.51 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0288
289,Rachel  Gomez,Female,32,California,White Collar,22.Apr.2017,"$76,819.55 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A0289
290,Della  Jensen,Male,40,California,White Collar,22.Apr.2017,"$105,009.88 ",Married,Tertiary,No,Yes,Cellular,Success,Yes,A0290
291,Colleen  Warren,Female,21,California,White Collar,22.Apr.2017,"$8,163.88 ",Married,Primary,Yes,No,Cellular,Unknown,Yes,A0291
292,Bernadette  Page,Female,40,California,White Collar,22.Apr.2017,"$37,682.66 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0292
293,Rachel  Gomez,Male,45,California,Other,22.Apr.2017,"$97,188.04 ",Married,Secondary,No,No,Cellular,Unknown,No,A0293
294,Donna  Reid,Male,27,California,Other,22.Apr.2017,"$35,324.52 ",divorced,Secondary,Yes,Yes,Cellular,Unknown,No,A0294
295,Arturo  Francis,Male,45,California,Blue Collar,22.Apr.2017,"$24,511.58 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0295
296,Drew  Rogers,Female,31,California,White Collar,23.Apr.2017,"$75,421.25 ",divorced,Unknown,Yes,No,Cellular,Unknown,Yes,A0296
297,Salvador  Bass,Female,33,California,White Collar,23.Apr.2017,$226.75 ,Married,Tertiary,No,No,Cellular,Unknown,No,A0297
298,Bethany  Pena,Female,26,California,White Collar,23.Apr.2017,"$22,025.96 ",divorced,Primary,Yes,No,Unknown,Unknown,Yes,A0298
299,Max  Rodgers,Female,40,California,White Collar,23.Apr.2017,"$21,984.40 ",Married,Secondary,Yes,Yes,Cellular,Unknown,Yes,A0299
300,Sandra  Floyd,Male,53,California,Blue Collar,23.Apr.2017,"$95,982.90 ",Married,Secondary,Yes,No,Cellular,Unknown,Yes,A0300
301,Peter  Hodges,Male,41,California,Blue Collar,23.Apr.2017,"$148,044.48 ",divorced,Primary,No,No,Cellular,Unknown,No,A0301
302,Rachel  Gomez,Male,30,California,Blue Collar,23.Apr.2017,"$20,293.90 ",divorced,Primary,No,No,Cellular,Failure,No,A0302
303,Andrew  Meyer,Male,42,California,Blue Collar,24.Apr.2017,"$183,437.00 ",Married,Secondary,Yes,No,Telephone,Unknown,No,A0303
304,Beth  Tucker,Female,42,California,White Collar,24.Apr.2017,"$45,483.13 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A0304
305,Lula  Daniels,Male,29,California,White Collar,24.Apr.2017,"$13,136.19 ",Married,Unknown,No,Yes,Cellular,Unknown,No,A0305
306,Cindy  Becker,Male,32,California,White Collar,24.Apr.2017,"$90,278.96 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A0306
307,Bobbie  Ryan,Male,33,California,Blue Collar,24.Apr.2017,"$3,666.28 ",Married,Secondary,Yes,No,Cellular,Unknown,Yes,A0307
308,Cecilia  Manning,Male,43,California,White Collar,24.Apr.2017,"$49,716.90 ",Married,Primary,Yes,Yes,Unknown,Unknown,No,A0308
309,Colleen  Warren,Male,30,California,White Collar,24.Apr.2017,"$31,784.00 ",Married,Tertiary,Yes,No,Unknown,Unknown,No,A0309
310,Marion  Glover,Female,33,California,White Collar,24.Apr.2017,"$90,859.39 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0310
311,Ruben  Nunez,Male,30,California,Blue Collar,25.Apr.2017,"$39,658.46 ",Married,Secondary,Yes,Yes,Cellular,Failure,No,A0311
312,Arturo  Francis,Male,45,California,Blue Collar,25.Apr.2017,"$31,567.15 ",Married,Unknown,No,No,Cellular,Unknown,No,A0312
313,Peter  Hodges,Female,40,California,White Collar,26.Apr.2017,"$98,427.91 ",Single,Primary,Yes,No,Cellular,Unknown,No,A0313
314,Edwin  Malone,Female,31,California,White Collar,26.Apr.2017,"$129,624.15 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A0314
315,Robert  Munoz,Male,27,California,Other,26.Apr.2017,"$10,948.27 ",Single,Tertiary,Yes,No,Cellular,Failure,Yes,A0315
316,Marion  Glover,Female,37,California,White Collar,26.Apr.2017,"$8,373.69 ",Married,Primary,Yes,No,Unknown,Unknown,No,A0316
317,Guillermo  Potter,Male,35,California,White Collar,26.Apr.2017,"$65,357.97 ",Married,Secondary,No,No,Cellular,Unknown,No,A0317
318,Trevor  Jones,Female,43,California,Blue Collar,27.Apr.2017,"$2,292.90 ",Married,Primary,No,Yes,Unknown,Unknown,No,A0318
319,Della  Jensen,Male,30,California,White Collar,27.Apr.2017,"$34,350.07 ",Married,Secondary,No,No,Cellular,Failure,Yes,A0319
320,Salvador  Bass,Male,34,California,White Collar,27.Apr.2017,"$64,154.28 ",Single,Secondary,No,No,Unknown,Unknown,No,A0320
321,Bethany  Pena,Male,43,California,Blue Collar,27.Apr.2017,"$101,206.42 ",Married,Unknown,No,No,Unknown,Unknown,No,A0321
322,Don  Gonzales,Female,30,California,Other,27.Apr.2017,"$52,412.46 ",Married,Secondary,No,No,Cellular,Unknown,No,A0322
323,Beth  Tucker,Female,21,California,White Collar,27.Apr.2017,"$67,230.15 ",Single,Tertiary,No,Yes,Cellular,Unknown,No,A0323
324,Brooke  Horton,Male,54,California,White Collar,27.Apr.2017,"$49,421.22 ",Married,Tertiary,No,No,Cellular,Success,Yes,A0324
325,Ernest  Davis,Male,35,California,Other,28.Apr.2017,"$61,313.04 ",Married,Primary,Yes,Yes,Unknown,Unknown,No,A0325
326,Edwin  Malone,Female,42,California,White Collar,28.Apr.2017,"$106,919.48 ",Married,Secondary,No,No,Cellular,Failure,No,A0326
327,Rachel  Gomez,Male,40,California,Other,28.Apr.2017,"$11,138.21 ",Married,Secondary,No,Yes,Cellular,Unknown,No,A0327
328,Elvira  Bowman,Female,34,California,White Collar,28.Apr.2017,"$3,008.73 ",Single,Tertiary,Yes,No,Cellular,Unknown,Yes,A0328
329,Beth  Tucker,Female,37,California,White Collar,28.Apr.2017,"$18,513.55 ",Married,Secondary,No,No,Cellular,Success,Yes,A0329
330,Ruben  Nunez,Female,31,California,White Collar,28.Apr.2017,"$29,749.84 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A0330
331,Iris  Underwood,Male,44,California,White Collar,28.Apr.2017,"$74,648.58 ",Married,Secondary,No,No,Cellular,Unknown,No,A0331
332,Billie  Chandler,Female,34,California,White Collar,28.Apr.2017,"$36,878.96 ",Single,Tertiary,Yes,No,Cellular,Other,No,A0332
333,Isabel  Cross,Male,54,California,Blue Collar,28.Apr.2017,"$23,668.78 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A0333
334,Brooke  Horton,Female,33,California,White Collar,29.Apr.2017,"$61,384.37 ",Married,Primary,Yes,No,Cellular,Unknown,Yes,A0334
335,Trevor  Jones,Female,42,California,Blue Collar,29.Apr.2017,"$11,317.51 ",Single,Tertiary,No,No,Cellular,Unknown,Yes,A0335
336,Ben  Perez,Female,36,California,White Collar,29.Apr.2017,"$37,510.42 ",divorced,Tertiary,No,Yes,Unknown,Unknown,No,A0336
337,Colleen  Warren,Female,22,California,White Collar,29.Apr.2017,"$105,262.07 ",Married,Primary,No,No,Unknown,Unknown,No,A0337
338,Lynette  Brewer,Male,42,California,White Collar,29.Apr.2017,"$46,675.63 ",Single,Tertiary,Yes,No,Cellular,Failure,No,A0338
339,Brooke  Horton,Female,58,California,Other,29.Apr.2017,"$49,264.21 ",Married,Primary,No,No,Cellular,Success,No,A0339
340,Isabel  Cross,Female,20,California,White Collar,29.Apr.2017,"$2,219.48 ",divorced,Primary,No,No,Cellular,Unknown,No,A0340
341,Dan  Peterson,Female,29,California,White Collar,30.Apr.2017,"$6,726.75 ",Married,Tertiary,Yes,Yes,Cellular,Failure,No,A0341
342,Isabel  Cross,Male,38,California,White Collar,30.Apr.2017,"$27,511.34 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0342
343,Christina  Fuller,Male,33,California,White Collar,30.Apr.2017,"$46,129.28 ",Single,Tertiary,No,Yes,Cellular,Unknown,No,A0343
344,Eric  Rose,Female,35,California,White Collar,30.Apr.2017,"$87,771.25 ",Single,Tertiary,Yes,No,Unknown,Unknown,No,A0344
345,Isabel  Cross,Male,36,California,White Collar,30.Apr.2017,"$15,184.64 ",Single,Unknown,Yes,No,Cellular,Unknown,No,A0345
346,Carla  Mccormick,Male,31,California,White Collar,02.May.2017,"$30,700.63 ",Single,Secondary,Yes,Yes,Cellular,Failure,No,A0346
347,Isabel  Cross,Male,56,California,Other,02.May.2017,"$105,894.18 ",Married,Tertiary,No,No,Cellular,Unknown,No,A0347
348,Joey  Wong,Male,51,California,Other,02.May.2017,"$41,553.88 ",Married,Primary,No,No,Cellular,Success,Yes,A0348
349,Arturo  Francis,Male,55,California,Blue Collar,02.May.2017,"$89,605.25 ",Married,Secondary,Yes,Yes,Unknown,Unknown,No,A0349
350,Joey  Wong,Male,61,California,Blue Collar,02.May.2017,"$47,641.34 ",Married,Tertiary,Yes,No,Cellular,Failure,No,A0350
351,Christy  Olson,Male,38,California,Blue Collar,02.May.2017,"$72,322.70 ",Married,Secondary,Yes,No,Cellular,Unknown,No,A0351
352,Marion  Glover,Male,51,California,White Collar,03.May.2017,"$135,182.33 ",Married,Tertiary,Yes,No,Cellular,Unknown,No,A0352
353,Cecilia  Manning,Male,58,California,Blue Collar,03.May.2017,"$9,575.84 ",Married,Tertiary,No,Yes,Cellular,Unknown,No,A0353
354,Trevor  Jones,Male,42,California,Other,03.May.2017,"$20,019.75 ",Married,Tertiary,No,No,Cellular,Failure,No,A0354
355,Johanna  Boone,Male,46,California,Blue Collar,03.May.2017,"$16,342.34 ",Married,Tertiary,Yes,No,Cellular,Failure,No,A0355
356,Isabel  Cross,Male,42,California,Blue Collar,03.May.2017,"$26,476.90 ",Single,Secondary,Yes,No,Unknown,Unknown,No,A0356
357,Drew  Rogers,Female,27,California,Other,03.May.2017,"$27,022.73 ",Married,Secondary,Yes,No,Unknown,Unknown,No,A0357
358,Carla  Mccormick,Male,28,California,Blue Collar,03.May.2017,"$10,042.25 ",Single,Unknown,No,No,Cellular,Unknown,No,A0358
359,Trevor  Jones,Female,17,California,Other,03.May.2017,"$98,205.09 ",divorced,Secondary,No,No,Cellular,Unknown,Yes,A0359
360,Robert  Munoz,Female,44,California,White Collar,04.May.2017,"$12,115.39 ",Single,Secondary,Yes,No,Cellular,Unknown,No,A0360
